,id,title,vote_average,overview
715,9741,Unbreakable,6.9,ordinary man make extraordinary discovery train accident leaf fellow passenger dead unscathed answer mystery could lie mysterious elijah price man suffers disease render bone fragile glass
716,408,Snow White and the Seven Dwarfs,6.9,beautiful girl snow white take refuge forest house seven dwarf hide stepmother wicked queen queen jealous want known fairest land snow white beauty surpasses
717,2668,Sleepy Hollow,6.9,new york detective ichabod crane sent sleepy hollow investigate series mysterious death victim found beheaded local believe culprit none ghost legendary headless horseman
718,755,From Dusk Till Dawn,6.9,seth gecko younger brother richard run bloody bank robbery texas escape across border mexico home free next morning pay local kingpin survive dusk till dawn rendezvous point turn hell strip joint
719,927,Gremlins,6.9,billy peltzer given strange adorable pet named gizmo christmas inadvertently break three important rule caring mogwai unleashes horde mischievous gremlin small town
720,7299,Equilibrium,6.9,dystopian future totalitarian regime maintains peace subduing populace drug display emotion punishable death man charge enforcing law rise overthrow system
721,345920,Collateral Beauty,6.9,retreating life tragedy man question universe writing love time death receiving unexpected answer begin see thing interlock even loss reveal moment meaning beauty
722,7485,Shooter,6.9,marksman living exile coaxed back action learning plot kill president ultimately double crossed framed attempt go run track real killer find exactly set
723,9802,The Rock,6.9,group renegade marine commando seizes stockpile chemical weapon take alcatraz tourist hostage leader demand million paid restitution family marine died covert ops launch rocket carrying deadly vx gas san francisco bay area
724,10895,Pinocchio,6.9,lonely toymaker geppetto wish answered blue fairy arrives bring wooden puppet pinocchio life becoming real boy however pinocchio must prove worthy set adventure whistling sidekick conscience jiminy cricket stromboli circus pleasure island pinocchio tested many temptation slowly learns navigate right wrong mishap along way geppetto little woodenhead finally get right proving wish upon star dream really come true
725,10009,Brother Bear,6.9,impulsive boy named kenai magically transformed bear must literally walk another footstep learns valuable life lesson courageous often zany journey introduces forest full wildlife including lovable bear cub koda hilarious moose rutt tuke woolly mammoth rambunctious ram
726,14306,Marley & Me,6.9,newly married couple process starting family learn many life important lesson trouble loving retriever marley packed plenty laugh lighten load film explores high low marriage maturity confronting one mortality seen lens family life dog
727,251,Ghost,6.9,sam wheat banker molly jensen artist two madly love however sam murdered friend corrupt business partner carl bruner shady business deal left roam earth powerless spirit learns carl betrayal sam must seek help psychic oda mae brown set thing right protect molly carl goon
728,10340,Lady and the Tramp,6.9,lady golden cocker spaniel meet mongrel dog call tramp obviously wrong side town happening lady home make decide travel
729,297,Meet Joe Black,6.9,grim reaper come collect soul megamogul bill parrish arrives proposition host vacation among living trade day existence parrish agrees using pseudonym joe black death begin taking part parrish daily agenda fall love man daughter yet black holiday parrish life
730,285783,The Walk,6.9,story french high wire artist philippe petit attempt cross twin tower world trade center
731,262391,Serial (Bad) Weddings,6.9,catholic french couple see life upside four daughter get married men different religion origin
732,431,Cube,6.9,seven stranger taken daily life placed mysteriously deadly cube agree must find way
733,1164,Babel,6.9,tragedy strike married couple vacation moroccan desert touching interlocking story involving four different family
734,1924,Superman,6.9,mild mannered clark kent work reporter daily planet alongside crush lois lane love superman clark must summon superhero alter ego nefarious lex luthor launch plan take world
735,9392,The Descent,6.9,tragic accident six friend reunite caving expedition adventure soon go horribly wrong collapse trap deep underground find pursued bloodthirsty creature friendship deteriorate find desperate struggle survive creature
